anio,mes,maquina,central,agente,agente_descripcion,region,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta_MWh,indice_tiempo
2012,01,COSTTV04,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,31543.254,2012-01
2012,01,COSTTV06,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,65789.45,2012-01
2012,01,COSTTV07,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,131185.6,2012-01
2012,01,COSTTV10,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,143677.44,2012-01
2012,01,CPIEHI,CPIEHI,CASAPIEG,CENTRAL CASA DE PIEDRA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Comahue,22408.44,2012-01
2012,01,CRIVTG21,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,4019.214,2012-01
2012,01,CRIVTG22,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2012-01
2012,01,CRIVTG23,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,3045.939,2012-01
2012,01,CRIVTG26,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,1988.864,2012-01
2012,01,CRIVTG27,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,0,2012-01
2012,01,CRIVTG28,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,6967.804,2012-01
2012,01,CRIVTV25,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,0,2012-01
2012,01,CSARDI01,CSAR,CTCSARMG,CT CAPITAN SARMIENTO - ENARSA,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,2254.175,2012-01
2012,01,CURUTG01,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,7342.95,2012-01
2012,01,CURUTG02,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,7508.247,2012-01
2012,01,CUY3DI01,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,0,2012-01
2012,01,CUY3DI01,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2012-01
2012,01,CUY3DI02,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,23.8,2012-01
2012,01,CUY3DI02,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,23.8,2012-01
2012,01,CUY3DI03,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,0,2012-01
2012,01,CUY3DI03,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2012-01
2012,01,CUY3DI04,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,23.7,2012-01
2012,01,CUY3DI04,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,23.7,2012-01
2012,01,CUY3DI05,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,0,2012-01
2012,01,CUY3DI05,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2012-01
2012,01,CUY3DI06,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,0,2012-01
2012,01,CUY3DI06,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2012-01
2012,01,CUY3DI07,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,0,2012-01
2012,01,CUY3DI07,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2012-01
2012,01,CUY3DI08,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,106.1,2012-01
2012,01,CUY3DI08,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,106.1,2012-01
2012,01,CUY3DI09,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,38,2012-01
2012,01,CUY3DI09,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,38,2012-01
2012,01,CUY3DI10,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,102.5,2012-01
2012,01,CUY3DI10,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,102.5,2012-01
2012,01,CUY3DI11,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,110,2012-01
2012,01,CUY3DI11,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,110,2012-01
2012,01,CUY3DI12,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,86.7,2012-01
2012,01,CUY3DI12,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,86.7,2012-01
2012,01,CUY3DI13,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,115.6,2012-01
2012,01,CUY3DI13,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,115.6,2012-01
2012,01,CUY3DI14,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,92.1,2012-01
2012,01,CUY3DI14,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,92.1,2012-01
2012,01,CUY3DI15,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,0,2012-01
2012,01,CUY3DI15,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2012-01
2012,01,CUY3DI16,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,68.3,2012-01
2012,01,CUY3DI16,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,68.3,2012-01
2012,01,CUY3DI17,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,0,2012-01
2012,01,CUY3DI17,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2012-01
2012,01,CUY3DI18,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,84.5,2012-01
2012,01,CUY3DI18,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,84.5,2012-01
2012,01,CUY3DI19,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,71,2012-01
2012,01,CUY3DI19,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,71,2012-01
2012,01,CUY3DI20,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,0.4,2012-01
2012,01,CUY3DI20,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0.4,2012-01
2012,01,CUY3DI21,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,1,2012-01
2012,01,CUY3DI21,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,1,2012-01
2012,01,CUY3DI22,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,54.6,2012-01
2012,01,CUY3DI22,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,54.6,2012-01
2012,01,CUY3DI23,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,53.4,2012-01
2012,01,CUY3DI23,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,53.4,2012-01
2012,01,CVARTV,CVAR,PRAXFVCA,PRAXAIR F.VARELA- EX LIQ.CARB.,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2012-01
2012,01,CVIEHI,CVIEHI,CVIENTOG,HIDR.CUESTA DEL VIENTO - EPSE,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,2196.739,2012-01
2012,01,DFUNDI01,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,109.571,2012-01
2012,01,DFUNTG01,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,2584.939,2012-01
2012,01,DFUNTG02,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,2405.164,2012-01
2012,01,DIADEO,DIADEO,HYCHICOG,HYCHICO P. EOLICO DIADEMA,PATAGONICA,Argentina,EOLICA,Renovable,EOL,,Patagonia,2034.575,2012-01
2012,01,DIQUTG01,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2012-01
2012,01,DIQUTG02,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1512.227,2012-01
2012,01,DIQUTG03,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1501.237,2012-01
2012,01,DIQUTG04,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2012-01
2012,01,DSUDTG07,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2012-01
2012,01,DSUDTG08,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,4485.826,2012-01
2012,01,DSUDTG09,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,156099.66,2012-01
2012,01,DSUDTG10,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,154786.68,2012-01
2012,01,DSUDTV11,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,184572.24,2012-01
2012,01,ELOMDI01,ELOM,PETRELRA,YAC.ENTRE LOMAS AUTOGENERADOR,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,1855.806,2012-01
2012,01,EMBANUCL,EMBA,NUCLEOEG,NUCLEOELECTRICA ARG. SA,CENTRO,Argentina,NUCLEAR,Nuclear,NUC,,Centro,352174.597,2012-01
2012,01,ENSETG01,ENSE,LAPLATAC,LA PLATA COGENERACION SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,79736.376,2012-01
2012,01,ESCAHI,ESCAHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Noa,2009.8,2012-01
2012,01,ESQDDI01,ESQD,CTESQUIG,CT ESQUINA - ENARSA,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,3330.301,2012-01
2012,01,ETIGHI,ETIGHI,HIDIAMAG,H. DIAMANTE SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,5734.463,2012-01
2012,01,FILOTG01,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2012-01
2012,01,FILOTG02,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2012-01
2012,01,FILOTG03,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2012-01
2012,01,FORDDI01,FORD,CTFORMOG,CT FORMOSA - ENARSA,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,2922.17,2012-01
2012,01,FORDDI02,FORD,CTFORMOG,CT FORMOSA - ENARSA,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,3003.838,2012-01
2012,01,FORMTG21,FORM,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,NORESTE,Argentina,TURBO GAS,Térmica,TG,,Nea,0,2012-01
2012,01,FRIATG21,FRIA,CTNOASAG,C.T. NOA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2012-01
2012,01,FSIMHI,FSIMHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Centro,3190.419,2012-01
2012,01,FUTAHI,FUTAHI,HFUTALEG,HIDROELECTRICA FUTALEUFU SA,PATAGONICA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Futaleufú,Patagonia,174600.59,2012-01
2012,01,GBA14D01,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,53.8,2012-01
2012,01,GBA14D01,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,53.8,2012-01
2012,01,GBA14D02,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,64.11,2012-01
2012,01,GBA14D02,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,64.11,2012-01
2012,01,GBA14D03,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,17.08,2012-01
2012,01,GBA14D03,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,17.08,2012-01
2012,01,GBA14D04,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,70.7,2012-01
2012,01,GBA14D04,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,70.7,2012-01
2012,01,GBA14D05,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,15.7,2012-01
2012,01,GBA14D05,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,15.7,2012-01
2012,01,GBA14D06,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,11.2,2012-01
2012,01,GBA14D06,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,11.2,2012-01
2012,01,GBA14D07,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,67.56,2012-01
2012,01,GBA14D07,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,67.56,2012-01
2012,01,GBA14D08,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,39.02,2012-01
2012,01,GBA14D08,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,39.02,2012-01
2012,01,GBA14D09,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,49.23,2012-01
2012,01,GBA14D09,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,49.23,2012-01
2012,01,GBA14D10,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,55.7,2012-01
2012,01,GBA14D10,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,55.7,2012-01
2012,01,GBA14D11,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,26.509,2012-01
2012,01,GBA14D11,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,26.509,2012-01
2012,01,GBA14D12,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,16.48,2012-01
2012,01,GBA14D12,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,16.48,2012-01
2012,01,GBA14D13,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,17.53,2012-01
2012,01,GBA14D13,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,17.53,2012-01
2012,01,GBA14D14,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,57.4,2012-01
2012,01,GBA14D14,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,57.4,2012-01
2012,01,GBA14D15,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,3.45,2012-01
2012,01,GBA14D15,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,3.45,2012-01
2012,01,GBA14D16,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,14.97,2012-01
2012,01,GBA14D16,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,14.97,2012-01
2012,01,GBA14D17,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,7.41,2012-01
2012,01,GBA14D17,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,7.41,2012-01
2012,01,GBA14D18,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,71.49,2012-01
2012,01,GBA14D18,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,71.49,2012-01
2012,01,GBA14D19,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2012-01
2012,01,GBA14D19,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2012-01
2012,01,GBA14D20,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,69.82,2012-01
2012,01,GBA14D20,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,69.82,2012-01
2012,01,GBA15D01,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,134.64,2012-01
2012,01,GBA15D01,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,134.64,2012-01
2012,01,GBA15D02,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,138,2012-01
2012,01,GBA15D02,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,138,2012-01
2012,01,GBA15D03,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,137.4,2012-01
2012,01,GBA15D03,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,137.4,2012-01
2012,01,GBA15D04,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,4.52,2012-01
2012,01,GBA15D04,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,4.52,2012-01
2012,01,GBA15D05,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,83.3,2012-01
2012,01,GBA15D05,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GRAN BS.AS.,Argentina,GENERAC. MOVIL,Térmica,DI,,Gba - Litoral - Buenos Aires,83.3,2012-01
2012,01,GBA15D06,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,139,2012-01
