anio,mes,agente_nemo,agente_descripcion,tipo_agente,region,provincia,categoria_area,categoria_demanda,tarifa,categoria_tarifa,demanda_MWh,indice_tiempo
2017,04,COLAVA3W,COOP. OLAVARRIA BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,519.686,2017-04
2017,04,COLAVA3W,COOP. OLAVARRIA BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,22.929,2017-04
2017,04,COLAVA3W,COOP. OLAVARRIA BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,6578.28,2017-04
2017,04,COLAVA3W,COOP. OLAVARRIA BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,2673.034,2017-04
2017,04,COLOLRFY,COLORTEX SA,GU,NOROESTE,LA RIOJA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1821.821,2017-04
2017,04,COMPBECY,COMPANIA BERNAL S.A,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1879.424,2017-04
2017,04,CORAPIOY,INESA ARGENTINA S.A. (PILAR),GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,513.134,2017-04
2017,04,COTESEGY,COTEMINAS SA EX-GRAFA S.ESTERO,GU,NOROESTE,SGO.DEL ESTERO,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1939.985,2017-04
2017,04,COTOABCY,COTO CICSA - Est. Abasto,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,799.438,2017-04
2017,04,COTOAVCY,COTO CICSA AVELLANEDA,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,652.906,2017-04
2017,04,COTOCDOY,COTO CICSA - Ciudadela,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,857.992,2017-04
2017,04,COTOEECY,COTO CICSA - Est. Echeverria,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2507.773,2017-04
2017,04,COTOGCOY,COTO CICSA-Gonz. Catan,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,820.692,2017-04
2017,04,COTOLACY,COTO S.A. - Lanus,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,877.423,2017-04
2017,04,COTOPOCY,COTO CICSA POMPEYA ROCA 1345,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,518.703,2017-04
2017,04,COTOSECY,COTO CICSA - Est. Segurola,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,505.517,2017-04
2017,04,COTOSPCY,COTO CICSA SPINETTO ALSIN 2400,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,646.257,2017-04
2017,04,COTOTECY,COTO CICSA - Temperley,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,905.493,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,848.713,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MERCADO TERMINO DISTRIB,Mercado a Término,-0.001,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,6354.888,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,543.047,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,1286.536,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA BASE ELECTRODEPENDIENTES,Residencial,12.454,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA ELECTRODEPENDIENTE EXCEDENTE CON AHORR,Residencial,0.821,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA ELECTROD. EXCEDENTE S/AHORRO <= 450MWH,Residencial,0.146,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA ELECTROD. EXEDENTE SIN AHORRO < 450MWH,Residencial,0.146,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA ELECTROD. EXEDENTE SIN AHORRO > 450MWH,Residencial,0.161,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,2449.764,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,522.456,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE > 450 MWH,Residencial,63.305,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,579.398,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,522.456,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,63.305,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,6670.349,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,3441.257,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,848.713,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,6354.888,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,543.047,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,1286.536,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA BASE ELECTRODEPENDIENTES,Residencial,12.454,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA ELECTROD. EXCEDENTE S/AHORRO <= 450MWH,Residencial,0.146,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,2449.764,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,579.398,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,522.456,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,63.305,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,6670.349,2017-04
2017,04,CPERGA1W,COOP. PERGAMINO BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,3441.257,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MERCADO TERMINO DISTRIB,Mercado a Término,-0.001,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,629.833,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,123.143,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,144.859,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,241.901,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,40.466,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE > 450 MWH,Residencial,3.571,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,32.648,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,40.466,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,3.571,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,1345.31,2017-04
2017,04,CPIGUE2W,COOPERATIVA DE PIGUE-DISTRIB.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,219.599,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,892.276,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,167.037,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,202.517,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,341.627,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,68.095,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE > 450 MWH,Residencial,5.956,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,69.371,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,68.095,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,5.956,2017-04
2017,04,CPRING2W,COOP. ELECT PRINGLES,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,1517.973,2017-04
2017,04,CPSARMUW,Coop. Prov. S.P. de SARMIENTO,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RESIDENCIAL,Residencial,961.29,2017-04
2017,04,CPSARMUW,Coop. Prov. S.P. de SARMIENTO,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,0,2017-04
2017,04,CPSARMUW,Coop. Prov. S.P. de SARMIENTO,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,845.716,2017-04
2017,04,CPSARMUW,Coop. Prov. S.P. de SARMIENTO,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,2308.674,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,2280.464,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,397.139,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,338.607,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,480.446,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,89.7,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE > 450 MWH,Residencial,4.872,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,55.406,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,89.7,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,4.872,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,2481.83,2017-04
2017,04,CPUNTA2W,COOP  PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,4890.23,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,2280.464,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,397.139,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,338.607,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,480.446,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,55.406,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,89.7,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,4.872,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,2481.83,2017-04
2017,04,CPUNTA2W,COOP PUNTA ALTA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,4890.23,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,91.12,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,861.905,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,89.35,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,57.769,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,188.267,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,4.054,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE > 450 MWH,Residencial,0.213,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,70.74,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,4.054,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,0.213,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,1223.04,2017-04
2017,04,CRAMAL1W,COOP. RAMALLO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,31.451,2017-04
2017,04,CRANCH3W,COOP. DE ELECTR. DE RANCHOS,DI,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,163.2,2017-04
2017,04,CRANCH3W,COOP. DE ELECTR. DE RANCHOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MERCADO TERMINO DISTRIB,Mercado a Término,-0.001,2017-04
2017,04,CRANCH3W,COOP. DE ELECTR. DE RANCHOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,659.543,2017-04
2017,04,CRANCH3W,COOP. DE ELECTR. DE RANCHOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,69.338,2017-04
2017,04,CRANCH3W,COOP. DE ELECTR. DE RANCHOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,215.304,2017-04
2017,04,CRANCH3W,COOP. DE ELECTR. DE RANCHOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,728.424,2017-04
2017,04,CRANCH3W,COOP. DE ELECTR. DE RANCHOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,231.524,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RESIDENCIAL,Residencial,1806.492,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,220.8,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,383.651,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,611.677,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,236.54,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE > 450 MWH,Residencial,94.642,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,158.775,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,236.54,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,94.642,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,4101.945,2017-04
2017,04,CRAWSOUW,COOP. SERVICIOS DE RAWSON,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,249.062,2017-04
2017,04,CRIVAD1W,COOPERATIVA ELEC. DE RIVADAVIA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,496.095,2017-04
2017,04,CRIVAD1W,COOPERATIVA ELEC. DE RIVADAVIA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,76.173,2017-04
2017,04,CRIVAD1W,COOPERATIVA ELEC. DE RIVADAVIA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,117.288,2017-04
2017,04,CRIVAD1W,COOPERATIVA ELEC. DE RIVADAVIA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,95.562,2017-04
2017,04,CRIVAD1W,COOPERATIVA ELEC. DE RIVADAVIA,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,22.486,2017-04
